When was the actress who played Katniss in The Hunger Games born?<ar>مباريات الجوع
How many Academy Awards has the director of Avatar won?<ar>جائزة الأوسكار*|*أفاتار
How tall is the actress who played Hermione in Harry Potter?<ar>هيرميون غرينجر*|*هاري بوتر
How tall is the actor who played Edward in Twilight?<ar>الشفق
How many children does the director of ET have?<ar>إي تي
Where is the birthplace of the actor who played Legolas?<ar>ليجولاس
When was the director of ET born?<ar>إي تي
Where is the lead actress in Malignant from?<ar>ماليغنانت
How tall is the actor who lays Ed Warren in The Conjuring?<ar>إد وارن*|*الشعوذة
How tall is the actor who played Captain Jack Sparrow?<ar>جاك سبارو
Where was the actress who played Hermione in the original Harry Potter movies born?<ar>هيرميون غرينجر*|*هاري بوتر
How many children does the actor that played Captain Jack Sparrow have?<ar>جاك سبارو
Where is the actor who played Captain Jack Sparrow from?<ar>جاك سبارو
Which movie school did the director of Star Wars: A New Hope attend?<ar>حرب النجوم
Which city is the actor who played Batman in the movie Batman Begins from?<ar>باتمان*|*بداية باتمان
In which year was the star of Raging Bull born?<ar>الثور الهائج
How many children does the star of Forrest Gump have?<ar>فورست غامب
How old is the lead actor in Spider-Man 2002?<ar>nan
When did Jennifer Lawrence win her first Oscar?<ar>جينيفر لورنس
When did Denzel Washington win his first Academy Award for Best Supporting Actor?<ar>دنزل واشنطن
When did Denzel Washington win his second Academy Award for Best Supporting Actor?<ar>دنزل واشنطن
What was the first Twilight movie chronologically?<ar>الشفق
What was the fourth Twilight movie chronologically?<ar>الشفق
When did Clint Eastwood receive his first Oscar?<ar>كلينت إيستوود
What was the third Pirates of the Caribbean movie to be released?<ar>قراصنة الكاريبي
What was the third Fast & Furious movie to be released?<ar>السرعة والغضب
What was the third Lord of the Rings movie to be released?<ar>سيد الخواتم
What was the last movie in the Dirty Harry franchise?<ar>هاري القذر
Who directed Tom's Cruise's third Mission: Impossible?<ar>مهمة مستحيلة
Which movie did Steven Spielberg direct first?<ar>ستيفن سبيلبرغ
What is the third Lord of The Rings movie?<ar>nan
What is the first Star Trek movie to feature the Next Generation cast?<ar>ستار تريك
What was the first Pirates of the Caribbean movie?<ar>قراصنة الكاريبي
What was the ninth Star Wars movie to be released in theaters?<ar>حرب النجوم
When was the last time Guillermo del Toro won an Academy Award for Best Director?<ar>جييرمو ديل تورو
In which year did the first Star Wars series movie premiere?<ar>حرب النجوم
What was the third Fast & Furious movie chronologically?<ar>السرعة والغضب
What is the first Twilight movie?<ar>الشفق
What is the third Twilight movie?<ar>الشفق
What is the first movie in the Hunger Games series?<ar>مباريات الجوع
What is the second movie in the Hunger Games series?<ar>مباريات الجوع
"Which Disney movie was the first full-length, animated feature produced in the United States?<ar>قناة ديزني*|*الولايات المتحدة"
What was the second movie in the Peter Jackson Lord of the Rings trilogy?<ar>جاكسون*|*سيد الخواتم
What was the third movie in the Peter Jackson Lord of the Rings trilogy?<ar>nan
What was the first Star Wars movie directed by Rian Johnson?<ar>حرب النجوم*|*ريان جونسون
When did George Clooney win his first Oscar?<ar>جورج كلوني
When did Anthony Hopkins win his first Oscar?<ar>أنتوني هوبكنز
What was the fourth Star Wars movie chronologically?<ar>حرب النجوم
What was the fifth Star Wars movie chronologically?<ar>حرب النجوم
What was the sixth Star Wars movie chronologically?<ar>حرب النجوم
What was the seventh Star Wars movie chronologically?<ar>حرب النجوم
Which movie was Chris Evans last in?<ar>كريس إيفانز
What is the third part of the Fast & Furious?<ar>السرعة والغضب
What was the first cartoon movie?<ar>nan
What was the first movie released in 2021?<ar>nan
Which movie was Meryl Streep's first Oscar for?<ar>ميريل ستريب
What was the first movie to win an Oscar for Best Picture?<ar>nan
What is the name of the second Fast & Furious movie?<ar>السرعة والغضب
What is the name of the third Fast & Furious movie?<ar>السرعة والغضب
What is the name of the fifth Fast & Furious movie?<ar>السرعة والغضب
What is the name of the eighth Fast & Furious movie?<ar>السرعة والغضب
What is the name of the ninth Fast & Furious movie?<ar>السرعة والغضب
When did Tom Hanks win his last Oscar?<ar>توم هانكس
What was Steven Spielberg's first theatrical movie?<ar>ستيفن سبيلبرغ
When did Taika Waititi win his first Oscar as a director?<ar>تايكا وايتيتي
Which MCU movie comes first chronologically?<ar>عالم مارفل السينمائي
What was the last Fast & Furious movie that Paul Walker starred in?<ar>السرعة والغضب*|*بول ووكر
Who was the fifth person to play James Bond?<ar>جيمس بوند
Which movie gave Wes Anderson his first Oscar nomination?<ar>ويس أندرسون
When was the last Back To The Future movie released?<ar>nan
When did Brad Pitt win his first Oscar for acting?<ar>براد بيت
When did Gene Hackman win his first Oscar?<ar>جين هاكمان
When did Tom Hanks win his first Oscar?<ar>توم هانكس
When did James Cameron win his first Oscar?<ar>جيمس كاميرون
What is the first movie in Nolan's Dark Knight Trilogy?<ar>nan
What is the last movie in Nolan's Dark Knight Trilogy?<ar>nan
When was the first Star Wars movie released?<ar>حرب النجوم
What was the last Jaws movie starring Roy Schneider?<ar>الفك المفترس
When did Al Pacino get his first Oscar?<ar>آل باتشينو
What is the fourth Star Wars movie titled?<ar>حرب النجوم
When was the first Start Wars movie released?<ar>nan
When was the last Pirate of the Caribbean movie released?<ar>nan
When did Steven Spielberg direct his first movie?<ar>ستيفن سبيلبرغ
Who directed the third movie in the Piranha series?<ar>بيرانا
When did Steven Spielberg produce his first movie?<ar>ستيفن سبيلبرغ
In which year was the last Harry Potter movie made?<ar>هاري بوتر
Which Harry Potter movie made the least money?<ar>هاري بوتر
Which movie made the most money?<ar>nan
Who is the youngest movie director?<ar>nan
What was the most expensive movie ever made?<ar>nan
What was the cheapest movie ever made?<ar>nan
What's the shortest theatrically released movie?<ar>nan
What is the biggest budget movie of all time?<ar>nan
What is the most expensive back-to-back movie production?<ar>nan
Which Studio Ghibli movie scored the lowest on Rotten Tomatoes?<ar>إستوديو غيبلي*|*روتن توميتوز
Which Quentin Tarantino movie is the longest?<ar>كوينتن تارانتينو
Which Quentin Tarantino movie made the most money?<ar>كوينتن تارانتينو
Which Steven Spielberg movie made the most money?<ar>ستيفن سبيلبرغ
Which movie made the most money in the United States in 1977?<ar>الولايات المتحدة
Which movie made the most money in the United States in 1979?<ar>الولايات المتحدة
Which movie made the most money in the United States in 1980?<ar>الولايات المتحدة
Which movie made the most money in the United States in 1981?<ar>الولايات المتحدة
What is the highest-grossing movie of all time?<ar>nan
Who is the oldest Academy Award winning movie director?<ar>nan
What is the fastest movie ever produced?<ar>nan
What is the longest movie produced?<ar>nan
What is the longest movie ever nominated for an Oscar?<ar>nan
Who is the oldest person to win a Best Director Academy Award?<ar>nan
Which Back to the Future movie made the least money?<ar>العودة إلى المستقبل
Which Harry Potter movie made the most money worldwide?<ar>هاري بوتر
Who is the oldest person to win an Academy Award?<ar>nan
Which Harry Potter film is the longest?<ar>هاري بوتر
Which Indiana Jones movie made the most money?<ar>إنديانا جونز
What is the longest movie franchise ever?<ar>nan
What is the highest-grossing movie in the world?<ar>nan
Which Hunger Games movie is the longest?<ar>مباريات الجوع
Which Squid Game episode has the longest time length?<ar>لعبة الحبار
Who is the most Oscar nominated actor?<ar>nan
Which movie has the most dialogue?<ar>nan
Which movie uses the most swear words?<ar>nan
Which Pirates of the Caribbean movie made the least money?<ar>قراصنة الكاريبي
Which Pirates of the Caribbean movie had the largest budget?<ar>قراصنة الكاريبي
Which Pirates of the Caribbean movie has the longest run time?<ar>قراصنة الكاريبي
Which James Bond movie was the highest grossing at the box office?<ar>جيمس بوند
Which Harry Potter film is the shortest?<ar>هاري بوتر
What is the longest cinematic movie ever made?<ar>nan
Who is the oldest Oscar winner?<ar>nan
Which Star Trek movie made the most money?<ar>ستار تريك
Who was the youngest to win an Oscar for Best Actress?<ar>nan
Which Lord of the Rings film made the most money?<ar>سيد الخواتم
Which Harry Potter film made the most money?<ar>هاري بوتر
Which Harry Potter movie has the longest runtime?<ar>هاري بوتر
Which Twilight movie has the longest runtime?<ar>الشفق
What Star Wars movie is the longest?<ar>حرب النجوم
What Star Wars movie is the shortest?<ar>حرب النجوم
What Harry Potter movie made the most money?<ar>هاري بوتر
What was the longest Harry Potter movie?<ar>هاري بوتر
Which Harry Potter movie is the longest?<ar>هاري بوتر
Which Harry Potter movie is shortest?<ar>هاري بوتر
Which Pirates of the Caribbean film made the most money?<ar>قراصنة الكاريبي
Which Hunger Games movie made the most money?<ar>مباريات الجوع
Which actor has acted in the most movies?<ar>nan
Which movie has the highest production cost of all time?<ar>nan
Who was the youngest Academy Award nominee?<ar>nan
Which Godfather movie is the longest?<ar>العراب
What was the highest-grossing Star Wars movie at the worldwide box office?<ar>حرب النجوم
Which of the Pirates of the Caribbean movies is the longest?<ar>قراصنة الكاريبي
Which of the Jurassic Park movies is the longest?<ar>الحديقة الجوراسية
What is the most expensive movie made by Christopher Nolan?<ar>كريستوفر نولان
What is the biggest-budget movie in the history of cinema?<ar>nan
Did Forrest Gump win any Academy Awards?<ar>فورست غامب*|*جائزة الأوسكار
Did Tommy Wiseau's The Room win any Academy Awards?<ar>تومي ويساو*|*الغرفة*|*جائزة الأوسكار
Did Pixar make Antz?<ar>بيكسار*|*النملة زد
Did Disney produce How to Train Your Dragon?<ar>قناة ديزني*|*كيف تروض تنينك
Was Tom Hanks in The Revenant?<ar>توم هانكس*|*العائد
Did Harry Potter and the Prisoner of Azkaban come out before Harry Potter and the Goblet of Fire?<ar>هاري بوتر*|*هاري بوتر
Did The Hunger Games Mockingjay Part 1 come out before The Hunger Games Catching Fire?<ar>nan
